transaction_id,store_id,store_format,checkout_id,transaction_hour,day_of_week,is_weekend,avg_basket_per_store,nb_items,transaction_duration_sec,nb_cancellations,fraud_pattern,is_synthetic_fraud,sec_per_item,cancel_ratio,items_vs_store_avg,store_avg_duration,duration_vs_store_avg,checkout_tx_count,store_tx_count,store_format_encoded,rule_reasons,rule_score,anomaly_flag,anomaly_score_raw,ml_risk_score,final_risk_score,final_flag
TX_001623,STORE_05,retail_park,CHK_039,10,2,0,12,7,61,0,normal,0,8.714285714285714,0.0,0.5833333333333334,124.02059496567506,0.49185379264534934,130,874,2,none,0,0,0.1330476742519734,14.46,10.12,0
TX_000959,STORE_08,hyper,CHK_051,10,3,0,16,15,108,0,normal,0,7.2,0.0,0.9375,153.7780269058296,0.7023110009477291,121,892,3,none,0,0,0.13304160448698,14.46,10.12,0
TX_003576,STORE_01,city,CHK_001,11,4,0,6,6,58,0,normal,0,9.666666666666666,0.0,1.0,70.39753639417694,0.8238924679869561,126,893,0,none,0,0,0.13302598054264686,14.46,10.12,0
TX_001558,STORE_05,retail_park,CHK_001,11,0,0,12,14,154,1,normal,0,11.0,0.07142857142857142,1.1666666666666667,124.02059496567506,1.241729247006292,126,874,2,none,0,0,0.133119223429082,14.44,10.11,0
TX_005673,STORE_02,city,CHK_005,8,1,0,7,6,56,0,normal,0,9.333333333333334,0.0,0.8571428571428571,79.8921679909194,0.7009448035803083,118,881,0,none,0,0,0.1330593420126388,14.45,10.11,0
TX_002280,STORE_06,retail_park,CHK_047,10,1,0,13,10,75,0,normal,0,7.5,0.0,0.7692307692307693,129.70387243735763,0.5782402528977871,133,878,2,none,0,0,0.1330757195434436,14.45,10.11,0
TX_003751,STORE_06,retail_park,CHK_038,9,0,0,13,11,80,0,normal,0,7.2727272727272725,0.0,0.8461538461538461,129.70387243735763,0.616789603090973,107,878,2,none,0,0,0.133080082288412,14.45,10.11,0
TX_004946,STORE_08,hyper,CHK_005,14,0,0,16,15,157,0,normal,0,10.466666666666667,0.0,0.9375,153.7780269058296,1.0209521032295692,118,892,3,none,0,0,0.13310104769564723,14.44,10.11,0
TX_005686,STORE_02,city,CHK_035,12,2,0,7,4,61,0,normal,0,15.25,0.0,0.5714285714285714,79.8921679909194,0.7635291610428359,102,881,0,none,0,0,0.13311883903519395,14.44,10.11,0
TX_002019,STORE_08,hyper,CHK_040,13,1,0,16,19,145,0,normal,0,7.631578947368421,0.0,1.1875,153.7780269058296,0.9429175475687104,122,892,3,none,0,0,0.1330891391940522,14.44,10.11,0
TX_006495,STORE_04,mall,CHK_019,8,1,0,10,8,72,0,normal,0,9.0,0.0,0.8,105.14285714285714,0.6847826086956522,103,875,1,none,0,0,0.13311063626417147,14.44,10.11,0
TX_000593,STORE_02,city,CHK_031,17,0,0,7,6,70,1,normal,0,11.666666666666666,0.16666666666666666,0.8571428571428571,79.8921679909194,0.8761810044753855,113,881,0,none,0,0,0.133070115885208,14.45,10.11,0
TX_006330,STORE_08,hyper,CHK_044,12,2,0,16,16,183,0,normal,0,11.4375,0.0,1.0,153.7780269058296,1.1900269738280966,123,892,3,none,0,0,0.13320490663292783,14.41,10.09,0
TX_006528,STORE_05,retail_park,CHK_051,8,3,0,12,9,62,0,normal,0,6.888888888888889,0.0,0.75,124.02059496567506,0.49991696957396164,121,874,2,none,0,0,0.13317341152215573,14.42,10.09,0
TX_003478,STORE_06,retail_park,CHK_041,10,1,0,13,13,70,0,normal,0,5.384615384615385,0.0,1.0,129.70387243735763,0.5396909027046013,129,878,2,none,0,0,0.13316511945252757,14.42,10.09,0
TX_002074,STORE_08,hyper,CHK_052,14,1,0,16,13,110,0,normal,0,8.461538461538462,0.0,0.8125,153.7780269058296,0.7153167602245389,131,892,3,none,0,0,0.13324115359682803,14.4,10.08,0
TX_001902,STORE_06,retail_park,CHK_019,19,4,0,13,17,99,0,normal,0,5.823529411764706,0.0,1.3076923076923077,129.70387243735763,0.763277133825079,103,878,2,none,0,0,0.1332268521552611,14.4,10.08,0
TX_005022,STORE_04,mall,CHK_046,10,0,0,10,10,98,0,normal,0,9.8,0.0,1.0,105.14285714285714,0.9320652173913044,136,875,1,none,0,0,0.1332539527498009,14.4,10.08,0
TX_006021,STORE_01,city,CHK_015,14,2,0,6,9,83,0,normal,0,9.222222222222221,0.0,1.5,70.39753639417694,1.1790185317744373,108,893,0,none,0,0,0.13329578264799652,14.39,10.07,0
TX_004062,STORE_08,hyper,CHK_058,17,1,0,16,16,127,1,normal,0,7.9375,0.0625,1.0,153.7780269058296,0.8258657140774222,114,892,3,none,0,0,0.13331720662895818,14.38,10.07,0
TX_001104,STORE_05,retail_park,CHK_012,10,1,0,12,18,148,0,normal,0,8.222222222222221,0.0,1.5,124.02059496567506,1.1933501854346182,119,874,2,none,0,0,0.13329053388054996,14.39,10.07,0
TX_004201,STORE_08,hyper,CHK_033,19,3,0,16,14,126,0,normal,0,9.0,0.0,0.875,153.7780269058296,0.8193628344390173,106,892,3,none,0,0,0.13329117314902073,14.39,10.07,0
TX_004619,STORE_07,hyper,CHK_004,13,0,0,15,16,143,1,normal,0,8.9375,0.0625,1.0666666666666667,144.76382488479263,0.9878158449723449,114,868,3,none,0,0,0.13331404949969494,14.38,10.07,0
TX_006381,STORE_07,hyper,CHK_029,11,1,0,15,12,87,0,normal,0,7.25,0.0,0.8,144.76382488479263,0.6009788707174406,115,868,3,none,0,0,0.133285120399029,14.39,10.07,0
TX_001324,STORE_02,city,CHK_009,13,4,0,7,7,104,0,normal,0,14.857142857142858,0.0,1.0,79.8921679909194,1.3017546352205727,127,881,0,none,0,0,0.1332659832654075,14.39,10.07,0
TX_000419,STORE_05,retail_park,CHK_011,10,5,1,12,16,132,0,normal,0,8.25,0.0,1.3333333333333333,124.02059496567506,1.0643393545768216,117,874,2,none,0,0,0.13329484399845287,14.39,10.07,0
TX_001834,STORE_04,mall,CHK_045,20,1,0,10,5,61,0,normal,0,12.2,0.0,0.5,105.14285714285714,0.5801630434782609,107,875,1,none,0,0,0.13335968931454467,14.37,10.06,0
TX_000343,STORE_03,mall,CHK_012,10,4,0,9,9,88,0,normal,0,9.777777777777779,0.0,1.0,97.91537544696067,0.8987352558094241,119,839,1,none,0,0,0.13336337988902125,14.37,10.06,0
TX_001257,STORE_08,hyper,CHK_048,9,3,0,16,17,145,0,normal,0,8.529411764705882,0.0,1.0625,153.7780269058296,0.9429175475687104,111,892,3,none,0,0,0.13334674871635216,14.37,10.06,0
TX_006298,STORE_05,retail_park,CHK_003,12,6,1,12,10,88,0,normal,0,8.8,0.0,0.8333333333333334,124.02059496567506,0.709559569717881,120,874,2,none,0,0,0.13334030300014876,14.37,10.06,0
TX_005187,STORE_02,city,CHK_004,19,0,0,7,8,60,0,normal,0,7.5,0.0,1.1428571428571428,79.8921679909194,0.7510122895503304,114,881,0,none,0,0,0.1333663532004905,14.37,10.06,0
TX_001427,STORE_06,retail_park,CHK_041,18,1,0,13,17,95,0,normal,0,5.588235294117647,0.0,1.3076923076923077,129.70387243735763,0.7324376536705304,129,878,2,none,0,0,0.13339610692035314,14.36,10.05,0
TX_003229,STORE_03,mall,CHK_055,18,2,0,9,11,94,0,normal,0,8.545454545454545,0.0,1.2222222222222223,97.91537544696067,0.9600126596146121,108,839,1,none,0,0,0.13339896626225012,14.36,10.05,0
TX_003930,STORE_06,retail_park,CHK_006,8,0,0,13,11,100,1,normal,0,9.090909090909092,0.09090909090909091,0.8461538461538461,129.70387243735763,0.7709870038637162,112,878,2,none,0,0,0.13344098737158305,14.34,10.04,0
TX_005692,STORE_06,retail_park,CHK_006,15,5,1,13,11,157,0,normal,0,14.272727272727273,0.0,0.8461538461538461,129.70387243735763,1.2104495960660344,112,878,2,none,0,0,0.13340434809312163,14.35,10.04,0
TX_006524,STORE_03,mall,CHK_044,15,4,0,9,7,84,0,normal,0,12.0,0.0,0.7777777777777778,97.91537544696067,0.8578836532726322,123,839,1,none,0,0,0.13347349087004956,14.34,10.04,0
TX_003577,STORE_01,city,CHK_040,9,3,0,6,5,57,0,normal,0,11.4,0.0,0.8333333333333334,70.39753639417694,0.8096874254354568,122,893,0,none,0,0,0.1334136434295365,14.35,10.04,0
TX_005070,STORE_03,mall,CHK_053,19,4,0,9,8,79,0,normal,0,9.875,0.0,0.8888888888888888,97.91537544696067,0.8068191501016421,118,839,1,none,0,0,0.13343901488795984,14.34,10.04,0
TX_003560,STORE_04,mall,CHK_005,15,6,1,10,12,81,0,normal,0,6.75,0.0,1.2,105.14285714285714,0.7703804347826088,118,875,1,none,0,0,0.13348075183709768,14.33,10.03,0
TX_002977,STORE_06,retail_park,CHK_014,15,6,1,13,16,115,0,normal,0,7.1875,0.0,1.2307692307692308,129.70387243735763,0.8866350544432736,114,878,2,none,0,0,0.1334830890996479,14.33,10.03,0
TX_002895,STORE_06,retail_park,CHK_037,10,3,0,13,11,106,0,normal,0,9.636363636363637,0.0,0.8461538461538461,129.70387243735763,0.8172462240955392,144,878,2,none,0,0,0.13350800813483749,14.33,10.03,0
TX_005775,STORE_02,city,CHK_041,13,3,0,7,9,109,1,normal,0,12.11111111111111,0.1111111111111111,1.2857142857142858,79.8921679909194,1.3643389926831002,129,881,0,none,0,0,0.1334865586889425,14.33,10.03,0
TX_001235,STORE_04,mall,CHK_002,18,1,0,10,4,43,0,normal,0,10.75,0.0,0.4,105.14285714285714,0.40896739130434784,122,875,1,none,0,0,0.13348497879949894,14.33,10.03,0
TX_001117,STORE_07,hyper,CHK_048,18,0,0,15,17,149,0,normal,0,8.764705882352942,0.0,1.1333333333333333,144.76382488479263,1.0292626636425133,111,868,3,none,0,0,0.13352118822607284,14.32,10.02,0
TX_001359,STORE_06,retail_park,CHK_015,20,2,0,13,18,114,0,normal,0,6.333333333333333,0.0,1.3846153846153846,129.70387243735763,0.8789251844046364,108,878,2,none,0,0,0.13355876365188862,14.31,10.02,0
TX_004361,STORE_07,hyper,CHK_048,11,0,0,15,12,102,0,normal,0,8.5,0.0,0.8,144.76382488479263,0.7045959173928614,111,868,3,none,0,0,0.1335558480415005,14.31,10.02,0
TX_004019,STORE_04,mall,CHK_038,14,6,1,10,8,98,0,normal,0,12.25,0.0,0.8,105.14285714285714,0.9320652173913044,107,875,1,none,0,0,0.1335528536818975,14.31,10.02,0
TX_002178,STORE_06,retail_park,CHK_042,13,5,1,13,12,161,0,normal,0,13.416666666666666,0.0,0.9230769230769231,129.70387243735763,1.241289076220583,114,878,2,none,0,0,0.13354712492613424,14.31,10.02,0
TX_005296,STORE_08,hyper,CHK_031,14,2,0,16,17,101,0,normal,0,5.9411764705882355,0.0,1.0625,153.7780269058296,0.6567908434788948,113,892,3,none,0,0,0.13367575247528607,14.28,10.0,0
TX_000852,STORE_04,mall,CHK_042,15,2,0,10,9,76,2,normal,0,8.444444444444445,0.2222222222222222,0.9,105.14285714285714,0.7228260869565217,114,875,1,none,0,0,0.1336288001861361,14.29,10.0,0
TX_002037,STORE_05,retail_park,CHK_042,11,6,1,12,14,116,0,normal,0,8.285714285714286,0.0,1.1666666666666667,124.02059496567506,0.935328523719025,114,874,2,none,0,0,0.13363116507303086,14.29,10.0,0
TX_000592,STORE_08,hyper,CHK_033,10,3,0,16,15,124,0,normal,0,8.266666666666667,0.0,0.9375,153.7780269058296,0.8063570751622076,106,892,3,none,0,0,0.1336411244087064,14.29,10.0,0
TX_005554,STORE_06,retail_park,CHK_005,21,0,0,13,9,84,0,normal,0,9.333333333333334,0.0,0.6923076923076923,129.70387243735763,0.6476290832455216,118,878,2,none,0,0,0.1337057913959281,14.27,9.99,0
TX_003528,STORE_08,hyper,CHK_004,16,2,0,16,11,133,0,normal,0,12.090909090909092,0.0,0.6875,153.7780269058296,0.8648829919078516,114,892,3,none,0,0,0.13368856885603447,14.27,9.99,0
TX_004721,STORE_06,retail_park,CHK_024,21,1,0,13,11,75,0,normal,0,6.818181818181818,0.0,0.8461538461538461,129.70387243735763,0.5782402528977871,124,878,2,none,0,0,0.1336999627320874,14.27,9.99,0
TX_005026,STORE_05,retail_park,CHK_042,9,2,0,12,17,142,1,normal,0,8.352941176470589,0.058823529411764705,1.4166666666666667,124.02059496567506,1.1449711238629445,114,874,2,none,0,0,0.13370567965124353,14.27,9.99,0
TX_000305,STORE_05,retail_park,CHK_022,20,4,0,12,12,110,1,normal,0,9.166666666666666,0.08333333333333333,1.0,124.02059496567506,0.8869494621473513,137,874,2,none,0,0,0.13373693093043282,14.26,9.98,0
TX_003855,STORE_08,hyper,CHK_039,14,1,0,16,17,162,0,normal,0,9.529411764705882,0.0,1.0625,153.7780269058296,1.0534665014215936,130,892,3,none,0,0,0.13375083887963501,14.26,9.98,0
TX_000518,STORE_02,city,CHK_059,17,0,0,7,4,61,0,normal,0,15.25,0.0,0.5714285714285714,79.8921679909194,0.7635291610428359,114,881,0,none,0,0,0.13377104644786014,14.25,9.98,0
TX_004957,STORE_05,retail_park,CHK_039,14,5,1,12,11,91,0,normal,0,8.272727272727273,0.0,0.9166666666666666,124.02059496567506,0.7337491005037179,130,874,2,none,0,0,0.13378593206087724,14.25,9.98,0
TX_000823,STORE_07,hyper,CHK_059,8,3,0,15,17,130,0,normal,0,7.647058823529412,0.0,1.1333333333333333,144.76382488479263,0.8980144045203136,114,868,3,none,0,0,0.13377055672454674,14.25,9.98,0
TX_005781,STORE_01,city,CHK_059,12,2,0,6,7,93,0,normal,0,13.285714285714286,0.0,1.1666666666666667,70.39753639417694,1.3210689572894296,114,893,0,none,0,0,0.13374431484503024,14.26,9.98,0
TX_001495,STORE_07,hyper,CHK_002,10,2,0,15,17,178,0,normal,0,10.470588235294118,0.0,1.1333333333333333,144.76382488479263,1.22958895388166,122,868,3,none,0,0,0.13377510363850148,14.25,9.98,0
TX_000544,STORE_07,hyper,CHK_036,13,0,0,15,15,170,0,normal,0,11.333333333333334,0.0,1.0,144.76382488479263,1.1743265289881024,124,868,3,none,0,0,0.133813955407671,14.24,9.97,0
TX_003220,STORE_03,mall,CHK_040,9,2,0,9,8,83,0,normal,0,10.375,0.0,0.8888888888888888,97.91537544696067,0.847670752638434,122,839,1,none,0,0,0.13382564514088113,14.24,9.97,0
TX_002677,STORE_02,city,CHK_032,10,1,0,7,4,53,0,normal,0,13.25,0.0,0.5714285714285714,79.8921679909194,0.6633941891027918,110,881,0,none,0,0,0.13381247193272383,14.24,9.97,0
TX_002661,STORE_04,mall,CHK_040,16,6,1,10,8,75,0,normal,0,9.375,0.0,0.8,105.14285714285714,0.7133152173913043,122,875,1,none,0,0,0.133814765397609,14.24,9.97,0
TX_000275,STORE_05,retail_park,CHK_046,14,0,0,12,8,97,0,normal,0,12.125,0.0,0.6666666666666666,124.02059496567506,0.7821281620753916,136,874,2,none,0,0,0.13383357832259518,14.23,9.96,0
TX_005267,STORE_03,mall,CHK_006,12,3,0,9,7,93,0,normal,0,13.285714285714286,0.0,0.7777777777777778,97.91537544696067,0.9497997589804141,112,839,1,none,0,0,0.13383797616951643,14.23,9.96,0
TX_006765,STORE_05,retail_park,CHK_010,17,3,0,12,13,73,0,normal,0,5.615384615384615,0.0,1.0833333333333333,124.02059496567506,0.5886119157886968,98,874,2,none,0,0,0.13385061621390887,14.23,9.96,0
TX_003514,STORE_07,hyper,CHK_041,16,0,0,15,16,140,0,normal,0,8.75,0.0,1.0666666666666667,144.76382488479263,0.9670924356372608,129,868,3,none,0,0,0.13389872384133972,14.21,9.95,0
TX_001328,STORE_03,mall,CHK_029,9,2,0,9,9,95,0,normal,0,10.555555555555555,0.0,1.0,97.91537544696067,0.9702255602488101,115,839,1,none,0,0,0.13387159590052516,14.22,9.95,0
TX_000841,STORE_07,hyper,CHK_010,16,3,0,15,12,125,0,normal,0,10.416666666666666,0.0,0.8,144.76382488479263,0.86347538896184,98,868,3,none,0,0,0.13388498768223472,14.22,9.95,0
TX_003447,STORE_02,city,CHK_038,12,3,0,7,11,108,1,normal,0,9.818181818181818,0.09090909090909091,1.5714285714285714,79.8921679909194,1.3518221211905947,107,881,0,none,0,0,0.13388368836752124,14.22,9.95,0
TX_001868,STORE_06,retail_park,CHK_006,15,5,1,13,9,121,0,normal,0,13.444444444444445,0.0,0.6923076923076923,129.70387243735763,0.9328942746750966,112,878,2,none,0,0,0.13389513162621508,14.22,9.95,0
TX_000100,STORE_06,retail_park,CHK_054,16,4,0,13,9,48,0,normal,0,5.333333333333333,0.0,0.6923076923076923,129.70387243735763,0.3700737618545838,119,878,2,none,0,0,0.13387003214479765,14.22,9.95,0
TX_001620,STORE_02,city,CHK_041,17,1,0,7,5,79,0,normal,0,15.8,0.0,0.7142857142857143,79.8921679909194,0.988832847907935,129,881,0,none,0,0,0.13388574125803465,14.22,9.95,0
TX_003926,STORE_03,mall,CHK_020,12,4,0,9,8,83,0,normal,0,10.375,0.0,0.8888888888888888,97.91537544696067,0.847670752638434,110,839,1,none,0,0,0.13395578555270138,14.2,9.94,0
TX_002093,STORE_05,retail_park,CHK_015,9,0,0,12,15,120,0,normal,0,8.0,0.0,1.25,124.02059496567506,0.9675812314334742,108,874,2,none,0,0,0.13400203847902326,14.19,9.93,0
TX_006234,STORE_06,retail_park,CHK_055,14,5,1,13,12,105,1,normal,0,8.75,0.08333333333333333,0.9230769230769231,129.70387243735763,0.809536354056902,108,878,2,none,0,0,0.13400454985506705,14.18,9.93,0
TX_002198,STORE_05,retail_park,CHK_025,13,6,1,12,16,128,0,normal,0,8.0,0.0,1.3333333333333333,124.02059496567506,1.0320866468623724,117,874,2,none,0,0,0.13397404930225182,14.19,9.93,0
TX_002574,STORE_04,mall,CHK_024,9,5,1,10,9,105,0,normal,0,11.666666666666666,0.0,0.9,105.14285714285714,0.9986413043478262,124,875,1,none,0,0,0.13402605210759244,14.18,9.93,0
TX_005215,STORE_08,hyper,CHK_052,12,2,0,16,13,143,0,normal,0,11.0,0.0,0.8125,153.7780269058296,0.9299117882919006,131,892,3,none,0,0,0.13402829860087223,14.18,9.93,0
TX_006617,STORE_01,city,CHK_018,14,2,0,6,4,48,0,normal,0,12.0,0.0,0.6666666666666666,70.39753639417694,0.6818420424719637,127,893,0,none,0,0,0.13406516405404084,14.17,9.92,0
TX_006109,STORE_02,city,CHK_014,18,3,0,7,3,52,0,normal,0,17.333333333333332,0.0,0.42857142857142855,79.8921679909194,0.6508773176102863,114,881,0,none,0,0,0.13407595771480463,14.16,9.91,0
TX_004239,STORE_04,mall,CHK_018,10,0,0,10,6,66,0,normal,0,11.0,0.0,0.6,105.14285714285714,0.6277173913043479,127,875,1,none,0,0,0.13407600392519892,14.16,9.91,0
TX_006334,STORE_06,retail_park,CHK_017,17,5,1,13,13,89,0,normal,0,6.846153846153846,0.0,1.0,129.70387243735763,0.6861784334387074,124,878,2,none,0,0,0.1341653882004804,14.14,9.9,0
TX_002765,STORE_02,city,CHK_004,15,1,0,7,7,101,1,normal,0,14.428571428571429,0.14285714285714285,1.0,79.8921679909194,1.264204020743056,114,881,0,none,0,0,0.1341372819483293,14.15,9.9,0
TX_005662,STORE_03,mall,CHK_025,10,4,0,9,9,86,0,normal,0,9.555555555555555,0.0,1.0,97.91537544696067,0.8783094545410282,117,839,1,none,0,0,0.1341731313500995,14.14,9.9,0
TX_006918,STORE_05,retail_park,CHK_011,16,3,0,12,13,54,1,normal,0,4.153846153846154,0.07692307692307693,1.0833333333333333,124.02059496567506,0.4354115541450634,117,874,2,none,0,0,0.13416257880296406,14.14,9.9,0
TX_005495,STORE_03,mall,CHK_021,17,2,0,9,9,89,1,normal,0,9.88888888888889,0.1111111111111111,1.0,97.91537544696067,0.9089481564436221,118,839,1,none,0,0,0.13417841358917054,14.14,9.9,0
TX_000116,STORE_07,hyper,CHK_041,12,1,0,15,16,172,0,normal,0,10.75,0.0,1.0666666666666667,144.76382488479263,1.1881421352114918,129,868,3,none,0,0,0.1341516933086528,14.14,9.9,0
TX_005766,STORE_03,mall,CHK_029,16,2,0,9,10,122,0,normal,0,12.2,0.0,1.1111111111111112,97.91537544696067,1.2459738773721563,115,839,1,none,0,0,0.1342157982336034,14.13,9.89,0
TX_002547,STORE_02,city,CHK_032,17,1,0,7,7,60,1,normal,0,8.571428571428571,0.14285714285714285,1.0,79.8921679909194,0.7510122895503304,110,881,0,none,0,0,0.13418187970518136,14.13,9.89,0
TX_002782,STORE_08,hyper,CHK_004,19,2,0,16,17,128,0,normal,0,7.529411764705882,0.0,1.0625,153.7780269058296,0.832368593715827,114,892,3,none,0,0,0.1342418723747411,14.12,9.88,0
TX_005050,STORE_07,hyper,CHK_020,15,3,0,15,12,75,0,normal,0,6.25,0.0,0.8,144.76382488479263,0.518085233377104,110,868,3,none,0,0,0.13423894797529218,14.12,9.88,0
TX_002193,STORE_04,mall,CHK_036,16,6,1,10,13,142,0,normal,0,10.923076923076923,0.0,1.3,105.14285714285714,1.3505434782608696,124,875,1,none,0,0,0.13424216647514836,14.12,9.88,0
TX_004078,STORE_08,hyper,CHK_040,10,1,0,16,16,128,0,normal,0,8.0,0.0,1.0,153.7780269058296,0.832368593715827,122,892,3,none,0,0,0.13422460967984395,14.12,9.88,0
TX_002500,STORE_03,mall,CHK_040,17,3,0,9,9,72,0,normal,0,8.0,0.0,1.0,97.91537544696067,0.7353288456622561,122,839,1,none,0,0,0.1342953858947275,14.1,9.87,0
TX_004846,STORE_02,city,CHK_035,11,2,0,7,5,49,0,normal,0,9.8,0.0,0.7142857142857143,79.8921679909194,0.6133267031327698,102,881,0,none,0,0,0.13429451244397295,14.1,9.87,0
TX_005015,STORE_05,retail_park,CHK_055,15,5,1,12,17,147,0,normal,0,8.647058823529411,0.0,1.4166666666666667,124.02059496567506,1.1852870085060059,108,874,2,none,0,0,0.13430515749594052,14.1,9.87,0
TX_000759,STORE_02,city,CHK_048,10,1,0,7,4,52,0,normal,0,13.0,0.0,0.5714285714285714,79.8921679909194,0.6508773176102863,111,881,0,none,0,0,0.1342871477412298,14.1,9.87,0
TX_003983,STORE_03,mall,CHK_045,14,4,0,9,8,86,0,normal,0,10.75,0.0,0.8888888888888888,97.91537544696067,0.8783094545410282,107,839,1,none,0,0,0.1343514350833006,14.09,9.86,0
TX_005866,STORE_07,hyper,CHK_045,19,2,0,15,13,124,1,normal,0,9.538461538461538,0.07692307692307693,0.8666666666666667,144.76382488479263,0.8565675858501453,107,868,3,none,0,0,0.13435153770556507,14.09,9.86,0
TX_000670,STORE_07,hyper,CHK_029,20,4,0,15,14,132,1,normal,0,9.428571428571429,0.07142857142857142,0.9333333333333333,144.76382488479263,0.911830010743703,115,868,3,none,0,0,0.13438984447340402,14.08,9.86,0
TX_003771,STORE_04,mall,CHK_016,13,2,0,10,5,70,1,normal,0,14.0,0.2,0.5,105.14285714285714,0.6657608695652174,109,875,1,none,0,0,0.13435440179305824,14.09,9.86,0
TX_001918,STORE_04,mall,CHK_031,11,3,0,10,4,62,0,normal,0,15.5,0.0,0.4,105.14285714285714,0.5896739130434783,113,875,1,none,0,0,0.13441529897680388,14.07,9.85,0
TX_004463,STORE_05,retail_park,CHK_001,11,6,1,12,12,125,0,normal,0,10.416666666666666,0.0,1.0,124.02059496567506,1.0078971160765355,126,874,2,none,0,0,0.13441539573765032,14.07,9.85,0
TX_000676,STORE_06,retail_park,CHK_023,14,3,0,13,12,124,2,normal,0,10.333333333333334,0.16666666666666666,0.9230769230769231,129.70387243735763,0.9560238847910081,105,878,2,none,0,0,0.13444283296462334,14.06,9.84,0
TX_001980,STORE_08,hyper,CHK_036,12,1,0,16,15,109,0,normal,0,7.266666666666667,0.0,0.9375,153.7780269058296,0.708813880586134,124,892,3,none,0,0,0.13445338755748143,14.06,9.84,0
TX_005390,STORE_02,city,CHK_029,13,4,0,7,4,40,0,normal,0,10.0,0.0,0.5714285714285714,79.8921679909194,0.5006748597002203,115,881,0,none,0,0,0.13452498929088008,14.04,9.83,0
TX_001270,STORE_07,hyper,CHK_047,14,2,0,15,15,101,0,normal,0,6.733333333333333,0.0,1.0,144.76382488479263,0.6976881142811667,133,868,3,none,0,0,0.13452270534160754,14.04,9.83,0
TX_004522,STORE_08,hyper,CHK_001,11,1,0,16,16,150,0,normal,0,9.375,0.0,1.0,153.7780269058296,0.9754319457607349,126,892,3,none,0,0,0.13448411107653963,14.05,9.83,0
TX_003132,STORE_07,hyper,CHK_019,12,3,0,15,15,175,0,normal,0,11.666666666666666,0.0,1.0,144.76382488479263,1.208865544546576,103,868,3,none,0,0,0.13448167679360418,14.05,9.83,0
TX_002927,STORE_03,mall,CHK_035,15,2,0,9,10,101,0,normal,0,10.1,0.0,1.1111111111111112,97.91537544696067,1.031502964053998,102,839,1,none,0,0,0.13446802426600024,14.05,9.83,0
TX_006104,STORE_02,city,CHK_041,9,4,0,7,6,78,0,normal,0,13.0,0.0,0.8571428571428571,79.8921679909194,0.9763159764154294,129,881,0,none,0,0,0.13449103903160886,14.05,9.83,0
TX_006633,STORE_03,mall,CHK_007,13,4,0,9,7,78,0,normal,0,11.142857142857142,0.0,0.7777777777777778,97.91537544696067,0.7966062494674441,115,839,1,none,0,0,0.13454993148136218,14.03,9.82,0
TX_006835,STORE_06,retail_park,CHK_015,19,3,0,13,16,189,1,normal,0,11.8125,0.0625,1.2307692307692308,129.70387243735763,1.4571654373024236,108,878,2,none,0,0,0.1345567452701013,14.03,9.82,0
TX_005749,STORE_07,hyper,CHK_018,11,2,0,15,13,96,0,normal,0,7.384615384615385,0.0,0.8666666666666667,144.76382488479263,0.6631490987226931,127,868,3,none,0,0,0.13455854437369452,14.03,9.82,0
TX_000471,STORE_07,hyper,CHK_046,15,2,0,15,13,107,0,normal,0,8.23076923076923,0.0,0.8666666666666667,144.76382488479263,0.739134932951335,136,868,3,none,0,0,0.1345733996305899,14.02,9.81,0
TX_003722,STORE_04,mall,CHK_007,18,5,1,10,14,143,0,normal,0,10.214285714285714,0.0,1.4,105.14285714285714,1.360054347826087,115,875,1,none,0,0,0.13458119491575415,14.02,9.81,0
TX_000061,STORE_04,mall,CHK_036,8,4,0,10,10,126,1,normal,0,12.6,0.1,1.0,105.14285714285714,1.1983695652173914,124,875,1,none,0,0,0.1346155379601811,14.01,9.81,0
TX_002668,STORE_04,mall,CHK_018,8,1,0,10,9,82,1,normal,0,9.11111111111111,0.1111111111111111,0.9,105.14285714285714,0.7798913043478262,127,875,1,none,0,0,0.13466033000164496,14.0,9.8,0
TX_001686,STORE_07,hyper,CHK_040,21,3,0,15,13,111,0,normal,0,8.538461538461538,0.0,0.8666666666666667,144.76382488479263,0.7667661453981139,122,868,3,none,0,0,0.13464378463508964,14.0,9.8,0
TX_001441,STORE_02,city,CHK_024,11,1,0,7,7,103,0,normal,0,14.714285714285714,0.0,1.0,79.8921679909194,1.2892377637280672,124,881,0,none,0,0,0.13465582512453245,14.0,9.8,0
TX_004191,STORE_08,hyper,CHK_028,13,1,0,16,15,147,1,normal,0,9.8,0.06666666666666667,0.9375,153.7780269058296,0.9559233068455202,121,892,3,none,0,0,0.13465749754683404,14.0,9.8,0
TX_004430,STORE_05,retail_park,CHK_036,13,0,0,12,12,74,1,normal,0,6.166666666666667,0.08333333333333333,1.0,124.02059496567506,0.5966750927173091,124,874,2,none,0,0,0.1347418072700618,13.98,9.79,0
TX_002181,STORE_07,hyper,CHK_051,17,4,0,15,14,175,0,normal,0,12.5,0.0,0.9333333333333333,144.76382488479263,1.208865544546576,121,868,3,none,0,0,0.1347193661042816,13.98,9.79,0
TX_000406,STORE_02,city,CHK_024,13,3,0,7,11,96,1,normal,0,8.727272727272727,0.09090909090909091,1.5714285714285714,79.8921679909194,1.2016196632805287,124,881,0,none,0,0,0.1347416552781608,13.98,9.79,0
