transaction_id,store_id,store_format,checkout_id,transaction_hour,day_of_week,is_weekend,avg_basket_per_store,nb_items,transaction_duration_sec,nb_cancellations,fraud_pattern,is_synthetic_fraud,sec_per_item,cancel_ratio,items_vs_store_avg,store_avg_duration,duration_vs_store_avg,checkout_tx_count,store_tx_count,store_format_encoded,rule_reasons,rule_score,anomaly_score_raw,ml_risk_score,final_risk_score,risk_level,action,final_flag
TX_006540,STORE_02,city,CHK_035,18,4,0,7,9,89,0,normal,0,9.88888888888889,0.0,1.2857142857142858,79.71461716937355,1.1164828128183484,107,862,0,none,0,0.10841967625151266,11.21,6.73,low,OK,0
TX_006541,STORE_01,city,CHK_030,13,5,1,6,8,92,1,normal,0,11.5,0.125,1.3333333333333333,69.33370535714286,1.3269159570529432,103,896,0,none,0,0.04435933039644563,31.35,18.81,low,OK,0
TX_006542,STORE_08,hyper,CHK_019,17,1,0,16,21,210,1,normal,0,10.0,0.047619047619047616,1.3125,153.91869918699186,1.3643566448341433,106,861,3,none,0,0.047261032422641736,30.43,18.26,low,OK,0
TX_006543,STORE_03,mall,CHK_034,17,6,1,9,9,93,0,normal,0,10.333333333333334,0.0,1.0,98.02662037037037,0.9487218844087609,122,864,1,none,0,0.1036208638994296,12.71,7.63,low,OK,0
TX_006544,STORE_07,hyper,CHK_012,13,2,0,15,14,148,0,normal,0,10.571428571428571,0.0,0.9333333333333333,149.55452436194895,0.9896056346768439,119,862,3,none,0,0.12602088820282292,5.67,3.4,low,OK,0
TX_006545,STORE_04,mall,CHK_054,15,6,1,10,1,27,0,normal,0,27.0,0.0,0.1,104.49385474860335,0.25838840059023543,115,895,1,basket_too_small,15,0.0012499534968681836,44.9,32.94,low,OK,0
TX_006546,STORE_08,hyper,CHK_022,11,4,0,16,15,122,0,normal,0,8.133333333333333,0.0,0.9375,153.91869918699186,0.7926262412845976,133,861,3,none,0,0.0918364460624298,16.42,9.85,low,OK,0
TX_006547,STORE_06,retail_park,CHK_025,13,5,1,13,12,96,1,normal,0,8.0,0.08333333333333333,0.9230769230769231,131.8413407821229,0.7281479347107579,123,895,2,none,0,0.0814485102579322,19.69,11.81,low,OK,0
TX_006548,STORE_02,city,CHK_029,15,3,0,7,29,15,0,too_fast_for_many_items,1,0.5172413793103449,0.0,4.142857142857143,79.71461716937355,0.1881712605873621,118,862,0,"too_fast, basket_too_large",50,-0.04187196540420279,58.46,55.08,medium,MONITOR,1
TX_006549,STORE_05,retail_park,CHK_035,21,2,0,12,10,88,2,normal,0,8.8,0.2,0.8333333333333334,123.53757225433526,0.7123338948156467,107,865,2,none,0,0.05461323132998447,28.12,16.87,low,OK,0
TX_006550,STORE_03,mall,CHK_035,9,0,0,9,12,119,0,normal,0,9.916666666666666,0.0,1.3333333333333333,98.02662037037037,1.2139559596198124,107,864,1,none,0,0.10557293659495681,12.1,7.26,low,OK,0
TX_006551,STORE_06,retail_park,CHK_042,9,2,0,13,14,120,0,normal,0,8.571428571428571,0.0,1.0769230769230769,131.8413407821229,0.9101849183884473,117,895,2,none,0,0.11693625945608993,8.53,5.12,low,OK,0
TX_006552,STORE_03,mall,CHK_034,17,1,0,9,13,134,1,normal,0,10.307692307692308,0.07692307692307693,1.4444444444444444,98.02662037037037,1.366975618395419,122,864,1,none,0,0.10021699349077151,13.78,8.27,low,OK,0
TX_006553,STORE_02,city,CHK_047,8,5,1,7,10,125,2,normal,0,12.5,0.2,1.4285714285714286,79.71461716937355,1.5680938382280174,140,862,0,none,0,-0.01508216585690203,50.04,30.02,low,OK,0
TX_006554,STORE_04,mall,CHK_001,18,0,0,10,16,116,1,normal,0,7.25,0.0625,1.6,104.49385474860335,1.1101131284617523,123,895,1,none,0,0.07701865034341543,21.08,12.65,low,OK,0
TX_006555,STORE_04,mall,CHK_041,13,5,1,10,13,108,1,normal,0,8.307692307692308,0.07692307692307693,1.3,104.49385474860335,1.0335536023609417,122,895,1,none,0,0.09107633078831923,16.66,10.0,low,OK,0
TX_006556,STORE_01,city,CHK_038,12,5,1,6,7,74,0,normal,0,10.571428571428571,0.0,1.1666666666666667,69.33370535714286,1.0673019654556284,123,896,0,none,0,0.07551034041753718,21.55,12.93,low,OK,0
TX_006557,STORE_02,city,CHK_039,10,0,0,7,1,26,0,normal,0,26.0,0.0,0.14285714285714285,79.71461716937355,0.32616351835142765,130,862,0,basket_too_small,15,0.015086964834346572,40.55,30.33,low,OK,0
TX_006558,STORE_07,hyper,CHK_037,16,1,0,15,13,102,0,normal,0,7.846153846153846,0.0,0.8666666666666667,149.55452436194895,0.682025504979987,144,862,3,none,0,0.07847462597292554,20.62,12.37,low,OK,0
TX_006559,STORE_07,hyper,CHK_032,19,4,0,15,10,122,0,normal,0,12.2,0.0,0.6666666666666666,149.55452436194895,0.8157559961525335,113,862,3,none,0,0.10124344170371558,13.46,8.08,low,OK,0
TX_006560,STORE_01,city,CHK_044,16,3,0,6,1,27,1,normal,0,27.0,1.0,0.16666666666666666,69.33370535714286,0.3894209873959725,111,896,0,"very_high_cancel_ratio, basket_too_small",40,-0.03615212736060203,56.66,50.0,medium,MONITOR,0
TX_006561,STORE_05,retail_park,CHK_057,11,1,0,12,13,114,1,normal,0,8.76923076923077,0.07692307692307693,1.0833333333333333,123.53757225433526,0.9227961819202695,96,865,2,none,0,0.09003808773454397,16.98,10.19,low,OK,0
TX_006562,STORE_05,retail_park,CHK_005,17,0,0,12,10,110,1,normal,0,11.0,0.1,0.8333333333333334,123.53757225433526,0.8904173685195583,104,865,2,none,0,0.10220826964050478,13.16,7.9,low,OK,0
TX_006563,STORE_02,city,CHK_009,9,3,0,7,3,44,1,normal,0,14.666666666666666,0.3333333333333333,0.42857142857142855,79.71461716937355,0.5519690310562622,126,862,0,high_cancel_ratio,15,0.03994692941137101,32.73,25.64,low,OK,0
TX_006564,STORE_05,retail_park,CHK_045,20,5,1,12,14,156,0,normal,0,11.142857142857142,0.0,1.1666666666666667,123.53757225433526,1.2627737226277371,112,865,2,none,0,0.09663043764546442,14.91,8.95,low,OK,0
TX_006565,STORE_08,hyper,CHK_048,12,0,0,16,24,177,0,normal,0,7.375,0.0,1.5,153.91869918699186,1.1499577435030637,119,861,3,none,0,0.05433210735545563,28.21,16.93,low,OK,0
TX_006566,STORE_02,city,CHK_045,21,3,0,7,8,68,1,normal,0,8.5,0.125,1.1428571428571428,79.71461716937355,0.8530430479960415,112,862,0,none,0,0.08761843111369777,17.75,10.65,low,OK,0
TX_006567,STORE_05,retail_park,CHK_032,16,3,0,12,13,92,0,normal,0,7.076923076923077,0.0,1.0833333333333333,123.53757225433526,0.7447127082163578,113,865,2,none,0,0.13545569183417644,2.7,1.62,low,OK,0
TX_006568,STORE_03,mall,CHK_033,18,4,0,9,9,108,0,normal,0,12.0,0.0,1.0,98.02662037037037,1.1017415431843676,102,864,1,none,0,0.11416511991879552,9.4,5.64,low,OK,0
TX_006569,STORE_02,city,CHK_012,8,3,0,7,1,27,0,normal,0,27.0,0.0,0.14285714285714285,79.71461716937355,0.33870826905725177,119,862,0,basket_too_small,15,0.022870239319911723,38.1,28.86,low,OK,0
TX_006570,STORE_03,mall,CHK_038,14,4,0,9,8,90,0,normal,0,11.25,0.0,0.8888888888888888,98.02662037037037,0.9181179526536396,123,864,1,none,0,0.13514052950330185,2.8,1.68,low,OK,0
TX_006571,STORE_01,city,CHK_021,19,5,1,6,3,53,0,normal,0,17.666666666666668,0.0,0.5,69.33370535714286,0.7644189752587608,110,896,0,none,0,0.03562683556615964,34.09,20.45,low,OK,0
TX_006572,STORE_01,city,CHK_025,17,2,0,6,12,124,2,normal,0,10.333333333333334,0.16666666666666666,2.0,69.33370535714286,1.7884519421148366,123,896,0,none,0,0.01504223547987682,40.56,24.34,low,OK,0
TX_006573,STORE_07,hyper,CHK_011,15,4,0,15,15,174,0,normal,0,11.6,0.0,1.0,149.55452436194895,1.1634552732011543,108,862,3,none,0,0.1155664523302023,8.96,5.38,low,OK,0
TX_006574,STORE_06,retail_park,CHK_022,12,5,1,13,13,120,0,normal,0,9.23076923076923,0.0,1.0,131.8413407821229,0.9101849183884473,133,895,2,none,0,0.08866159867897677,17.42,10.45,low,OK,0
TX_006575,STORE_05,retail_park,CHK_048,18,4,0,12,11,89,0,normal,0,8.090909090909092,0.0,0.9166666666666666,123.53757225433526,0.7204285981658245,119,865,2,none,0,0.13245340799619082,3.65,2.19,low,OK,0
TX_006576,STORE_06,retail_park,CHK_055,13,6,1,13,17,183,0,normal,0,10.764705882352942,0.0,1.3076923076923077,131.8413407821229,1.388032000542382,98,895,2,none,0,0.05122732587401169,29.19,17.51,low,OK,0
TX_006577,STORE_06,retail_park,CHK_019,16,6,1,13,13,103,1,normal,0,7.923076923076923,0.07692307692307693,1.0,131.8413407821229,0.7812420549500839,106,895,2,none,0,0.07238726303391585,22.53,13.52,low,OK,0
TX_006578,STORE_06,retail_park,CHK_013,18,6,1,13,17,202,1,normal,0,11.882352941176471,0.058823529411764705,1.3076923076923077,131.8413407821229,1.532144612620553,128,895,2,none,0,0.04924712356881855,29.81,17.89,low,OK,0
TX_006579,STORE_05,retail_park,CHK_051,9,6,1,12,9,105,0,normal,0,11.666666666666666,0.0,0.75,123.53757225433526,0.8499438517686693,121,865,2,none,0,0.08528698787156402,18.48,11.09,low,OK,0
TX_006580,STORE_01,city,CHK_001,16,1,0,6,5,73,0,normal,0,14.6,0.0,0.8333333333333334,69.33370535714286,1.0528789659224442,123,896,0,none,0,0.09690273790161097,14.83,8.9,low,OK,0
TX_006581,STORE_07,hyper,CHK_035,19,4,0,15,26,145,1,normal,0,5.576923076923077,0.038461538461538464,1.7333333333333334,149.55452436194895,0.9695460610009619,107,862,3,none,0,0.04186896285103703,32.13,19.28,low,OK,0
TX_006582,STORE_07,hyper,CHK_045,8,2,0,15,2,87,0,basket_inconsistent_with_store,1,43.5,0.0,0.13333333333333333,149.55452436194895,0.5817276366005771,112,862,3,basket_too_small,15,0.014758660135650303,40.65,30.39,low,OK,0
TX_006583,STORE_02,city,CHK_054,13,6,1,7,5,53,1,normal,0,10.6,0.2,0.7142857142857143,79.71461716937355,0.6648717874086795,115,862,0,none,0,0.03951557018774721,32.87,19.72,low,OK,0
TX_006584,STORE_08,hyper,CHK_004,15,0,0,16,12,116,0,normal,0,9.666666666666666,0.0,0.75,153.91869918699186,0.753644622860765,98,861,3,none,0,0.07155530843379848,22.8,13.68,low,OK,0
TX_006585,STORE_02,city,CHK_055,13,1,0,7,5,52,0,normal,0,10.4,0.0,0.7142857142857143,79.71461716937355,0.6523270367028553,98,862,0,none,0,0.08478668111019438,18.64,11.18,low,OK,0
TX_006586,STORE_07,hyper,CHK_018,12,1,0,15,8,93,0,normal,0,11.625,0.0,0.5333333333333333,149.55452436194895,0.621846783952341,112,862,3,none,0,0.08472617137761124,18.65,11.19,low,OK,0
TX_006587,STORE_02,city,CHK_012,17,0,0,7,9,81,0,normal,0,9.0,0.0,1.2857142857142858,79.71461716937355,1.0161248071717552,119,862,0,none,0,0.10690058836502442,11.68,7.01,low,OK,0
TX_006588,STORE_05,retail_park,CHK_047,8,3,0,12,7,75,0,normal,0,10.714285714285714,0.0,0.5833333333333334,123.53757225433526,0.6071027512633352,140,865,2,none,0,0.07473291813156535,21.8,13.08,low,OK,0
TX_006589,STORE_03,mall,CHK_005,18,5,1,9,10,107,0,normal,0,10.7,0.0,1.1111111111111112,98.02662037037037,1.091540232599327,104,864,1,none,0,0.09865170339900725,14.28,8.57,low,OK,0
TX_006590,STORE_03,mall,CHK_002,8,2,0,9,9,101,0,normal,0,11.222222222222221,0.0,1.0,98.02662037037037,1.0303323690890844,104,864,1,none,0,0.11302793192949084,9.76,5.86,low,OK,0
TX_006591,STORE_04,mall,CHK_026,8,6,1,10,11,88,1,normal,0,8.0,0.09090909090909091,1.1,104.49385474860335,0.8421547871089156,118,895,1,none,0,0.06229356146621051,25.71,15.43,low,OK,0
TX_006592,STORE_08,hyper,CHK_039,21,0,0,16,17,73,0,normal,0,4.294117647058823,0.0,1.0625,153.91869918699186,0.4742763574899641,130,861,3,none,0,0.03977506187331137,32.79,19.67,low,OK,0
TX_006593,STORE_02,city,CHK_007,9,0,0,7,6,74,0,normal,0,12.333333333333334,0.0,0.8571428571428571,79.71461716937355,0.9283115522309864,125,862,0,none,0,0.09254036948306321,16.2,9.72,low,OK,0
TX_006594,STORE_02,city,CHK_038,8,0,0,7,1,25,0,normal,0,25.0,0.0,0.14285714285714285,79.71461716937355,0.3136187676456035,123,862,0,basket_too_small,15,0.014015160131675364,40.89,30.53,low,OK,0
TX_006595,STORE_03,mall,CHK_059,8,1,0,9,9,79,0,normal,0,8.777777777777779,0.0,1.0,98.02662037037037,0.8059035362181948,133,864,1,none,0,0.10896511910534346,11.03,6.62,low,OK,0
TX_006596,STORE_05,retail_park,CHK_041,8,5,1,12,12,133,0,normal,0,11.083333333333334,0.0,1.0,123.53757225433526,1.0765955455736478,122,865,2,none,0,0.09933622033433298,14.06,8.44,low,OK,0
TX_006597,STORE_07,hyper,CHK_027,8,4,0,15,11,82,0,normal,0,7.454545454545454,0.0,0.7333333333333333,149.55452436194895,0.5482950138074405,114,862,3,none,0,0.08431376956955705,18.78,11.27,low,OK,0
TX_006598,STORE_05,retail_park,CHK_043,12,1,0,12,12,139,2,normal,0,11.583333333333334,0.16666666666666666,1.0,123.53757225433526,1.1251637656747147,126,865,2,none,0,0.07854630406709934,20.6,12.36,low,OK,0
TX_006599,STORE_04,mall,CHK_031,13,1,0,10,11,104,0,normal,0,9.454545454545455,0.0,1.1,104.49385474860335,0.9952738393105366,118,895,1,none,0,0.13361690181346814,3.28,1.97,low,OK,0
TX_006600,STORE_05,retail_park,CHK_054,15,0,0,12,11,81,0,normal,0,7.363636363636363,0.0,0.9166666666666666,123.53757225433526,0.655670971364402,115,865,2,none,0,0.12514179858121405,5.95,3.57,low,OK,0
TX_006601,STORE_07,hyper,CHK_059,19,1,0,15,16,176,1,normal,0,11.0,0.0625,1.0666666666666667,149.55452436194895,1.1768283223184088,133,862,3,none,0,0.07880520536476765,20.52,12.31,low,OK,0
TX_006602,STORE_01,city,CHK_047,17,5,1,6,10,138,0,normal,0,13.8,0.0,1.6666666666666667,69.33370535714286,1.990373935579415,140,896,0,none,0,-0.005642565853280268,47.07,28.24,low,OK,0
TX_006603,STORE_07,hyper,CHK_008,13,3,0,15,15,78,0,normal,0,5.2,0.0,1.0,149.55452436194895,0.5215489155729313,126,862,3,none,0,0.09866041852615126,14.27,8.56,low,OK,0
TX_006604,STORE_01,city,CHK_005,9,6,1,6,6,94,0,normal,0,15.666666666666666,0.0,1.0,69.33370535714286,1.3557619561193117,104,896,0,none,0,0.030803519175031657,35.61,21.37,low,OK,0
TX_006605,STORE_04,mall,CHK_025,14,5,1,10,15,126,0,normal,0,8.4,0.0,1.5,104.49385474860335,1.2058125360877654,123,895,1,none,0,0.09166957842612788,16.47,9.88,low,OK,0
TX_006606,STORE_01,city,CHK_030,10,6,1,6,6,81,1,normal,0,13.5,0.16666666666666666,1.0,69.33370535714286,1.1682629621879175,103,896,0,none,0,0.022810694290525957,38.12,22.87,low,OK,0
TX_006607,STORE_05,retail_park,CHK_007,13,3,0,12,12,118,1,normal,0,9.833333333333334,0.08333333333333333,1.0,123.53757225433526,0.9551749953209807,125,865,2,none,0,0.12913476867842405,4.69,2.81,low,OK,0
TX_006608,STORE_01,city,CHK_003,10,5,1,6,10,53,0,normal,0,5.3,0.0,1.6666666666666667,69.33370535714286,0.7644189752587608,122,896,0,none,0,0.040615380974523,32.52,19.51,low,OK,0
TX_006609,STORE_03,mall,CHK_022,8,4,0,9,20,48,4,night_abnormal,1,2.4,0.2,2.2222222222222223,98.02662037037037,0.48966290808194113,133,864,1,"moderate_cancellations, too_fast, basket_too_large, edge_hour_fast_pattern",90,-0.032055976939913355,55.37,69.22,high,REVIEW,1
TX_006610,STORE_06,retail_park,CHK_056,10,4,0,13,13,112,0,normal,0,8.615384615384615,0.0,1.0,131.8413407821229,0.8495059238292175,113,895,2,none,0,0.11694241847691222,8.53,5.12,low,OK,0
TX_006611,STORE_06,retail_park,CHK_057,13,4,0,13,15,142,0,normal,0,9.466666666666667,0.0,1.1538461538461537,131.8413407821229,1.0770521534263293,96,895,2,none,0,0.09078786607940653,16.75,10.05,low,OK,0
TX_006612,STORE_02,city,CHK_035,10,3,0,7,3,35,1,normal,0,11.666666666666666,0.3333333333333333,0.42857142857142855,79.71461716937355,0.4390662747038449,107,862,0,high_cancel_ratio,15,0.032430138733312464,35.1,27.06,low,OK,0
TX_006613,STORE_07,hyper,CHK_013,21,1,0,15,18,173,0,normal,0,9.61111111111111,0.0,1.2,149.55452436194895,1.1567687486425269,128,862,3,none,0,0.08773129387389789,17.71,10.63,low,OK,0
TX_006614,STORE_04,mall,CHK_019,10,6,1,10,5,55,1,normal,0,11.0,0.2,0.5,104.49385474860335,0.5263467419430722,106,895,1,none,0,0.027147414841910855,36.76,22.06,low,OK,0
TX_006615,STORE_05,retail_park,CHK_057,17,4,0,12,12,101,0,normal,0,8.416666666666666,0.0,1.0,123.53757225433526,0.8175650383679581,96,865,2,none,0,0.11005887113732038,10.69,6.41,low,OK,0
TX_006616,STORE_08,hyper,CHK_013,16,1,0,16,15,199,0,normal,0,13.266666666666667,0.0,0.9375,153.91869918699186,1.29289034439045,128,861,3,none,0,0.08448422181566295,18.73,11.24,low,OK,0
TX_006617,STORE_02,city,CHK_022,20,2,0,7,1,29,0,normal,0,29.0,0.0,0.14285714285714285,79.71461716937355,0.36379777046890005,133,862,0,basket_too_small,15,0.009786033325905774,42.22,31.33,low,OK,0
TX_006618,STORE_03,mall,CHK_049,11,2,0,9,11,87,0,normal,0,7.909090909090909,0.0,1.2222222222222223,98.02662037037037,0.8875140208985183,118,864,1,none,0,0.1311399925714306,4.06,2.44,low,OK,0
TX_006619,STORE_08,hyper,CHK_046,16,3,0,16,17,99,2,normal,0,5.823529411764706,0.11764705882352941,1.0625,153.91869918699186,0.643196703993239,125,861,3,none,0,0.05931802423000293,26.64,15.98,low,OK,0
TX_006620,STORE_04,mall,CHK_008,15,0,0,10,9,83,2,normal,0,9.222222222222221,0.2222222222222222,0.9,104.49385474860335,0.794305083295909,126,895,1,none,0,0.07247137070323961,22.51,13.51,low,OK,0
TX_006621,STORE_02,city,CHK_019,12,3,0,7,9,105,1,normal,0,11.666666666666666,0.1111111111111111,1.2857142857142858,79.71461716937355,1.3171988241115347,106,862,0,none,0,0.09080063524734755,16.74,10.04,low,OK,0
TX_006622,STORE_02,city,CHK_058,18,4,0,7,4,42,0,normal,0,10.5,0.0,0.5714285714285714,79.71461716937355,0.5268795296446139,106,862,0,none,0,0.08660571446838305,18.06,10.84,low,OK,0
TX_006623,STORE_08,hyper,CHK_030,19,5,1,16,15,114,0,normal,0,7.6,0.0,0.9375,153.91869918699186,0.7406507500528207,103,861,3,none,0,0.06509087638937855,24.83,14.9,low,OK,0
TX_006624,STORE_08,hyper,CHK_012,10,0,0,16,24,211,1,normal,0,8.791666666666666,0.041666666666666664,1.5,153.91869918699186,1.3708535812381155,119,861,3,none,0,0.02091749528502329,38.72,23.23,low,OK,0
TX_006625,STORE_03,mall,CHK_041,13,0,0,9,11,136,0,normal,0,12.363636363636363,0.0,1.2222222222222223,98.02662037037037,1.3873782395654999,122,864,1,none,0,0.11388019559754708,9.49,5.69,low,OK,0
TX_006626,STORE_03,mall,CHK_020,14,2,0,9,6,55,1,normal,0,9.166666666666666,0.16666666666666666,0.6666666666666666,98.02662037037037,0.5610720821772242,122,864,1,none,0,0.10237070408129029,13.11,7.87,low,OK,0
TX_006627,STORE_05,retail_park,CHK_019,18,0,0,12,2,76,1,basket_inconsistent_with_store,1,38.0,0.5,0.16666666666666666,123.53757225433526,0.615197454613513,106,865,2,"very_high_cancel_ratio, basket_too_small",40,-0.020287891925517387,51.67,47.0,medium,MONITOR,0
TX_006628,STORE_04,mall,CHK_016,17,6,1,10,13,109,0,normal,0,8.384615384615385,0.0,1.3,104.49385474860335,1.043123543123543,103,895,1,none,0,0.08325582058824565,19.12,11.47,low,OK,0
TX_006629,STORE_03,mall,CHK_050,12,6,1,9,10,120,0,normal,0,12.0,0.0,1.1111111111111112,98.02662037037037,1.2241572702048527,114,864,1,none,0,0.0982108382358125,14.41,8.65,low,OK,0
TX_006630,STORE_06,retail_park,CHK_006,20,5,1,13,17,139,0,normal,0,8.176470588235293,0.0,1.3076923076923077,131.8413407821229,1.0542975304666182,109,895,2,none,0,0.07621526748188545,21.33,12.8,low,OK,0
TX_006631,STORE_01,city,CHK_021,19,6,1,6,9,83,1,normal,0,9.222222222222221,0.1111111111111111,1.5,69.33370535714286,1.1971089612542858,110,896,0,none,0,0.03683075779158995,33.71,20.23,low,OK,0
TX_006632,STORE_05,retail_park,CHK_012,8,6,1,12,6,63,0,normal,0,10.5,0.0,0.5,123.53757225433526,0.5099663110612016,119,865,2,none,0,0.05738850765513537,27.25,16.35,low,OK,0
TX_006633,STORE_04,mall,CHK_013,18,4,0,10,12,117,2,normal,0,9.75,0.16666666666666666,1.2,104.49385474860335,1.1196830692243536,128,895,1,none,0,0.08321878129499682,19.13,11.48,low,OK,0
TX_006634,STORE_02,city,CHK_033,13,1,0,7,6,75,0,normal,0,12.5,0.0,0.8571428571428571,79.71461716937355,0.9408563029368106,102,862,0,none,0,0.10001829446868699,13.85,8.31,low,OK,0
TX_006635,STORE_08,hyper,CHK_021,17,4,0,16,14,120,0,normal,0,8.571428571428571,0.0,0.875,153.91869918699186,0.7796323684766533,110,861,3,none,0,0.1059811373767437,11.97,7.18,low,OK,0
TX_006636,STORE_04,mall,CHK_013,12,3,0,10,11,74,0,normal,0,6.7272727272727275,0.0,1.1,104.49385474860335,0.7081756164324972,128,895,1,none,0,0.11356797619869585,9.59,5.75,low,OK,0
TX_006637,STORE_01,city,CHK_058,12,1,0,6,2,31,0,normal,0,15.5,0.0,0.3333333333333333,69.33370535714286,0.44711298552870915,106,896,0,none,0,0.05206056118076058,28.93,17.36,low,OK,0
TX_006638,STORE_01,city,CHK_034,18,0,0,6,2,34,0,normal,0,17.0,0.0,0.3333333333333333,69.33370535714286,0.49038198412826167,122,896,0,none,0,0.052695042863962704,28.73,17.24,low,OK,0
TX_006639,STORE_07,hyper,CHK_001,8,3,0,15,16,160,2,normal,0,10.0,0.125,1.0666666666666667,149.55452436194895,1.0698439293803716,123,862,3,none,0,0.06471356774175302,24.95,14.97,low,OK,0
TX_006640,STORE_07,hyper,CHK_050,10,4,0,15,15,137,1,normal,0,9.133333333333333,0.06666666666666667,1.0,149.55452436194895,0.9160538645319434,114,862,3,none,0,0.10058060997099022,13.67,8.2,low,OK,0
TX_006641,STORE_06,retail_park,CHK_054,20,2,0,13,16,143,1,normal,0,8.9375,0.0625,1.2307692307692308,131.8413407821229,1.084637027746233,115,895,2,none,0,0.0913231667929299,16.58,9.95,low,OK,0
TX_006642,STORE_08,hyper,CHK_009,11,0,0,16,14,100,0,normal,0,7.142857142857143,0.0,0.875,153.91869918699186,0.6496936403972111,126,861,3,none,0,0.0900774894888483,16.97,10.18,low,OK,0
TX_006643,STORE_08,hyper,CHK_011,18,1,0,16,18,94,0,normal,0,5.222222222222222,0.0,1.125,153.91869918699186,0.6107120219733785,108,861,3,none,0,0.078359825090424,20.66,12.4,low,OK,0
TX_006644,STORE_02,city,CHK_053,13,4,0,7,6,92,0,normal,0,15.333333333333334,0.0,0.8571428571428571,79.71461716937355,1.1541170649358208,125,862,0,none,0,0.10330187762363807,12.81,7.69,low,OK,0
TX_006645,STORE_01,city,CHK_018,14,2,0,6,4,48,0,normal,0,12.0,0.0,0.6666666666666666,69.33370535714286,0.69230397759284,112,896,0,none,0,0.09912450157206898,14.13,8.48,low,OK,0
TX_006646,STORE_06,retail_park,CHK_003,11,3,0,13,16,155,0,normal,0,9.6875,0.0,1.2307692307692308,131.8413407821229,1.1756555195850777,122,895,2,none,0,0.11208039259832786,10.05,6.03,low,OK,0
TX_006647,STORE_01,city,CHK_009,18,4,0,6,6,76,0,normal,0,12.666666666666666,0.0,1.0,69.33370535714286,1.0961479645219967,126,896,0,none,0,0.0964398030722356,14.97,8.98,low,OK,0
TX_006648,STORE_07,hyper,CHK_024,20,3,0,15,20,150,0,normal,0,7.5,0.0,1.3333333333333333,149.55452436194895,1.0029786837940986,92,862,3,none,0,0.0616470153316358,25.91,15.55,low,OK,0
TX_006649,STORE_02,city,CHK_005,12,2,0,7,1,27,0,normal,0,27.0,0.0,0.14285714285714285,79.71461716937355,0.33870826905725177,104,862,0,basket_too_small,15,0.02787038570832323,36.53,27.92,low,OK,0
TX_006650,STORE_07,hyper,CHK_058,8,2,0,15,18,137,0,normal,0,7.611111111111111,0.0,1.2,149.55452436194895,0.9160538645319434,106,862,3,none,0,0.09171617299152973,16.46,9.88,low,OK,0
TX_006651,STORE_02,city,CHK_038,16,2,0,7,9,80,0,normal,0,8.88888888888889,0.0,1.2857142857142858,79.71461716937355,1.0035800564659312,123,862,0,none,0,0.117795462323047,8.26,4.96,low,OK,0
TX_006652,STORE_08,hyper,CHK_008,8,2,0,16,5,59,0,normal,0,11.8,0.0,0.3125,153.91869918699186,0.38331924783435456,126,861,3,none,0,0.03383982267080421,34.65,20.79,low,OK,0
TX_006653,STORE_06,retail_park,CHK_021,19,2,0,13,13,107,0,normal,0,8.23076923076923,0.0,1.0,131.8413407821229,0.8115815522296989,110,895,2,none,0,0.11689137569599878,8.54,5.12,low,OK,0
TX_006654,STORE_02,city,CHK_023,19,4,0,7,6,75,1,normal,0,12.5,0.16666666666666666,0.8571428571428571,79.71461716937355,0.9408563029368106,125,862,0,none,0,0.09139654565934979,16.56,9.94,low,OK,0
TX_006655,STORE_01,city,CHK_034,11,1,0,6,9,73,0,normal,0,8.11111111111111,0.0,1.5,69.33370535714286,1.0528789659224442,122,896,0,none,0,0.08672278454941762,18.03,10.82,low,OK,0
TX_006656,STORE_06,retail_park,CHK_043,15,2,0,13,13,158,0,normal,0,12.153846153846153,0.0,1.0,131.8413407821229,1.198410142544789,126,895,2,none,0,0.11876657362225934,7.95,4.77,low,OK,0
TX_006657,STORE_02,city,CHK_004,17,1,0,7,7,79,0,normal,0,11.285714285714286,0.0,1.0,79.71461716937355,0.991035305760107,98,862,0,none,0,0.0937469989699305,15.82,9.49,low,OK,0
TX_006658,STORE_08,hyper,CHK_016,11,1,0,16,16,111,0,normal,0,6.9375,0.0,1.0,153.91869918699186,0.7211599408409043,103,861,3,none,0,0.08624809854757376,18.18,10.91,low,OK,0
TX_006659,STORE_07,hyper,CHK_058,13,1,0,15,16,124,1,normal,0,7.75,0.0625,1.0666666666666667,149.55452436194895,0.8291290452697881,106,862,3,none,0,0.09661057781404442,14.92,8.95,low,OK,0
TX_006660,STORE_04,mall,CHK_053,21,5,1,10,5,53,1,normal,0,10.6,0.2,0.5,104.49385474860335,0.5072068604178696,125,895,1,none,0,0.029306552647465955,36.08,21.65,low,OK,0
TX_006661,STORE_03,mall,CHK_007,13,4,0,9,7,78,0,normal,0,11.142857142857142,0.0,0.7777777777777778,98.02662037037037,0.7957022256331543,125,864,1,none,0,0.12976381366665923,4.49,2.69,low,OK,0
TX_006662,STORE_06,retail_park,CHK_045,19,5,1,13,10,135,1,normal,0,13.5,0.1,0.7692307692307693,131.8413407821229,1.0239580331870033,112,895,2,none,0,0.06705773889631045,24.21,14.53,low,OK,0
TX_006663,STORE_07,hyper,CHK_013,8,4,0,15,16,175,0,normal,0,10.9375,0.0,1.0666666666666667,149.55452436194895,1.1701417977597817,128,862,3,none,0,0.0935966615693804,15.87,9.52,low,OK,0
