transaction_id,store_id,checkout_id,nb_items,transaction_duration_sec,nb_cancellations,is_synthetic_fraud,sec_per_item,cancel_ratio,checkout_tx_count,store_tx_count,anomaly_flag,anomaly_score_raw,risk_score
TX_003330,STORE_02,CHK_034,8,82,1,0,10.25,0.125,89,490,0,0.2047398753840579,6.86
TX_002085,STORE_04,CHK_041,9,75,0,0,8.333333333333334,0.0,105,478,0,0.20478359850397004,6.85
TX_001783,STORE_10,CHK_023,3,79,0,0,26.333333333333332,0.0,98,505,0,0.20477998586269514,6.85
TX_004391,STORE_09,CHK_043,9,112,0,0,12.444444444444445,0.0,98,524,0,0.2047765747742068,6.85
TX_000388,STORE_08,CHK_018,5,104,1,0,20.8,0.2,97,509,0,0.20482856269109323,6.84
TX_000720,STORE_01,CHK_020,10,133,0,0,13.3,0.0,94,509,0,0.2048265779764603,6.84
TX_004726,STORE_02,CHK_045,6,75,1,0,12.5,0.16666666666666666,91,490,0,0.2048205244713595,6.84
TX_001013,STORE_06,CHK_009,3,87,0,0,29.0,0.0,98,489,0,0.20486120249426792,6.83
TX_000556,STORE_09,CHK_014,6,106,0,0,17.666666666666668,0.0,103,524,0,0.20487456441059626,6.83
TX_003323,STORE_07,CHK_040,8,57,0,0,7.125,0.0,114,492,0,0.20486891174634098,6.83
TX_002419,STORE_02,CHK_038,6,86,1,0,14.333333333333334,0.16666666666666666,92,490,0,0.20490514825747552,6.82
TX_000094,STORE_08,CHK_043,13,121,0,0,9.307692307692308,0.0,98,509,0,0.20495230555080363,6.81
TX_003406,STORE_09,CHK_002,9,82,0,0,9.11111111111111,0.0,105,524,0,0.20492938034433555,6.81
TX_002786,STORE_09,CHK_016,7,111,0,0,15.857142857142858,0.0,104,524,0,0.20500569040616162,6.8
TX_003335,STORE_04,CHK_028,8,111,0,0,13.875,0.0,102,478,0,0.2049661256425322,6.8
TX_004207,STORE_04,CHK_026,10,78,0,0,7.8,0.0,103,478,0,0.20499876902058517,6.8
TX_002543,STORE_07,CHK_011,6,124,0,0,20.666666666666668,0.0,111,492,0,0.20504439040968936,6.79
TX_003872,STORE_02,CHK_022,5,89,1,0,17.8,0.2,106,490,0,0.20505196287972094,6.78
TX_004373,STORE_01,CHK_024,4,71,0,0,17.75,0.0,92,509,0,0.2050738719415378,6.78
TX_001828,STORE_06,CHK_040,11,83,0,0,7.545454545454546,0.0,114,489,0,0.20507814310261663,6.78
TX_003851,STORE_09,CHK_047,10,105,0,0,10.5,0.0,95,524,0,0.2050843770145026,6.78
TX_000624,STORE_10,CHK_021,12,90,1,0,7.5,0.08333333333333333,101,505,0,0.20509211628911772,6.77
TX_003940,STORE_02,CHK_003,3,69,0,0,23.0,0.0,97,490,0,0.20510932012124694,6.77
TX_002105,STORE_02,CHK_050,12,109,1,0,9.083333333333334,0.08333333333333333,102,490,0,0.2051607194102436,6.76
TX_002967,STORE_01,CHK_021,12,126,0,0,10.5,0.0,101,509,0,0.20520209422625463,6.75
TX_001829,STORE_01,CHK_040,5,96,0,0,19.2,0.0,114,509,0,0.20523686117723838,6.74
TX_000905,STORE_10,CHK_036,4,66,0,0,16.5,0.0,109,505,0,0.20524579704045104,6.74
TX_000677,STORE_02,CHK_029,7,80,1,0,11.428571428571429,0.14285714285714285,90,490,0,0.20526884811471308,6.73
TX_004097,STORE_02,CHK_020,7,133,0,0,19.0,0.0,94,490,0,0.20527955671119202,6.73
TX_001710,STORE_08,CHK_003,5,77,1,0,15.4,0.2,97,509,0,0.2052667425250404,6.73
TX_001463,STORE_08,CHK_011,12,74,0,0,6.166666666666667,0.0,111,509,0,0.20532846034273766,6.72
TX_003127,STORE_08,CHK_034,7,57,0,0,8.142857142857142,0.0,89,509,0,0.20532557358284909,6.72
TX_001920,STORE_06,CHK_022,8,137,0,0,17.125,0.0,106,489,0,0.2053194115961965,6.72
TX_002857,STORE_02,CHK_046,5,43,0,0,8.6,0.0,104,490,0,0.20530308445985102,6.72
TX_004607,STORE_10,CHK_038,4,91,0,0,22.75,0.0,92,505,0,0.20537232282938572,6.71
TX_004188,STORE_01,CHK_045,4,68,0,0,17.0,0.0,91,509,0,0.20538897840410536,6.7
TX_001004,STORE_04,CHK_037,9,68,0,0,7.555555555555555,0.0,99,478,0,0.2054123723930245,6.7
TX_002437,STORE_04,CHK_037,6,79,0,0,13.166666666666666,0.0,99,478,0,0.20539766554543876,6.7
TX_001769,STORE_08,CHK_045,12,110,0,0,9.166666666666666,0.0,91,509,0,0.20539379683965125,6.7
TX_003139,STORE_08,CHK_046,12,110,1,0,9.166666666666666,0.08333333333333333,104,509,0,0.20537890998409536,6.7
TX_004602,STORE_01,CHK_045,13,94,0,0,7.230769230769231,0.0,91,509,0,0.2054525193381555,6.69
TX_004266,STORE_02,CHK_035,6,59,0,0,9.833333333333334,0.0,114,490,0,0.20545732838531122,6.69
TX_002479,STORE_04,CHK_042,8,101,0,0,12.625,0.0,95,478,0,0.2054397413480749,6.69
TX_004247,STORE_10,CHK_013,10,123,0,0,12.3,0.0,110,505,0,0.2054283018305294,6.69
TX_000887,STORE_08,CHK_009,10,59,1,0,5.9,0.1,98,509,0,0.20547626684448844,6.68
TX_004798,STORE_07,CHK_045,11,122,0,0,11.090909090909092,0.0,91,492,0,0.20547672632746622,6.68
TX_003497,STORE_04,CHK_014,7,110,0,0,15.714285714285714,0.0,103,478,0,0.20552286505808293,6.67
TX_001003,STORE_07,CHK_023,5,81,1,0,16.2,0.2,98,492,0,0.20552005079886942,6.67
TX_003503,STORE_02,CHK_046,7,59,1,0,8.428571428571429,0.14285714285714285,104,490,0,0.20551629116424186,6.67
TX_003825,STORE_06,CHK_038,8,110,1,0,13.75,0.125,92,489,0,0.2055093185729498,6.67
TX_004915,STORE_01,CHK_029,10,85,1,0,8.5,0.1,90,509,0,0.20555794848850262,6.66
TX_002441,STORE_01,CHK_028,5,72,1,0,14.4,0.2,102,509,0,0.2055728106125187,6.66
TX_001956,STORE_10,CHK_011,9,56,0,0,6.222222222222222,0.0,111,505,0,0.2056429628419048,6.64
TX_000623,STORE_06,CHK_041,3,92,0,0,30.666666666666668,0.0,105,489,0,0.20563667013928033,6.64
TX_004320,STORE_02,CHK_047,11,88,1,0,8.0,0.09090909090909091,95,490,0,0.20564388987544135,6.64
TX_003321,STORE_07,CHK_020,13,78,0,0,6.0,0.0,94,492,0,0.2056421476449144,6.64
TX_001378,STORE_08,CHK_022,13,73,0,0,5.615384615384615,0.0,106,509,0,0.20566673746581154,6.63
TX_000488,STORE_06,CHK_024,7,102,1,0,14.571428571428571,0.14285714285714285,92,489,0,0.20566697513144416,6.63
TX_001425,STORE_07,CHK_048,5,58,0,0,11.6,0.0,113,492,0,0.20566872927043245,6.63
TX_003657,STORE_02,CHK_050,3,60,0,0,20.0,0.0,102,490,0,0.2056650236773998,6.63
TX_002867,STORE_07,CHK_001,8,105,0,0,13.125,0.0,116,492,0,0.20572312826525585,6.62
TX_000447,STORE_08,CHK_048,11,71,0,0,6.454545454545454,0.0,113,509,0,0.20570729919781922,6.62
TX_003518,STORE_08,CHK_048,11,110,0,0,10.0,0.0,113,509,0,0.20577233824781005,6.61
TX_003864,STORE_02,CHK_013,12,67,0,0,5.583333333333333,0.0,110,490,0,0.20578038341937177,6.61
TX_004633,STORE_09,CHK_026,7,75,0,0,10.714285714285714,0.0,103,524,0,0.20575081845676074,6.61
TX_001807,STORE_08,CHK_006,5,43,0,0,8.6,0.0,102,509,0,0.20579705452007147,6.6
TX_004584,STORE_10,CHK_035,6,76,0,0,12.666666666666666,0.0,114,505,0,0.2058013170363709,6.6
TX_004240,STORE_09,CHK_028,10,108,0,0,10.8,0.0,102,524,0,0.20581675997651333,6.6
TX_000697,STORE_02,CHK_026,11,133,0,0,12.090909090909092,0.0,103,490,0,0.20580173327178164,6.6
TX_002190,STORE_04,CHK_023,6,75,0,0,12.5,0.0,98,478,0,0.2058595443238685,6.59
TX_002071,STORE_10,CHK_034,10,72,0,0,7.2,0.0,89,505,0,0.2058388406529741,6.59
TX_002516,STORE_06,CHK_018,6,133,0,0,22.166666666666668,0.0,97,489,0,0.20587365338704977,6.58
TX_004855,STORE_08,CHK_011,4,76,0,0,19.0,0.0,111,509,0,0.20588164842739065,6.58
TX_000990,STORE_08,CHK_032,10,123,0,0,12.3,0.0,111,509,0,0.20590575313254156,6.58
TX_001438,STORE_07,CHK_038,12,83,0,0,6.916666666666667,0.0,92,492,0,0.20590256381577826,6.58
TX_000925,STORE_04,CHK_002,6,102,0,0,17.0,0.0,105,478,0,0.20591130150452047,6.58
TX_004665,STORE_08,CHK_048,7,122,0,0,17.428571428571427,0.0,113,509,0,0.20590021004821007,6.58
TX_004214,STORE_08,CHK_038,11,113,0,0,10.272727272727273,0.0,92,509,0,0.205942084373267,6.57
TX_003603,STORE_08,CHK_037,13,64,0,0,4.923076923076923,0.0,99,509,0,0.20592621462911676,6.57
TX_003635,STORE_06,CHK_013,4,83,0,0,20.75,0.0,110,489,0,0.20594591181041072,6.57
TX_002121,STORE_06,CHK_006,12,53,0,0,4.416666666666667,0.0,102,489,0,0.2060129696606351,6.55
TX_000947,STORE_06,CHK_015,3,98,0,0,32.666666666666664,0.0,104,489,0,0.20601900503001375,6.55
TX_004396,STORE_06,CHK_017,5,123,0,0,24.6,0.0,107,489,0,0.20600966712253865,6.55
TX_004516,STORE_08,CHK_039,12,111,1,0,9.25,0.08333333333333333,103,509,0,0.20605484461531526,6.54
TX_000078,STORE_10,CHK_047,8,128,1,0,16.0,0.125,95,505,0,0.2060681054475349,6.54
TX_003781,STORE_08,CHK_002,14,89,0,0,6.357142857142857,0.0,105,509,0,0.20604261930209872,6.54
TX_002982,STORE_02,CHK_019,12,99,0,0,8.25,0.0,90,490,0,0.2060390491005723,6.54
TX_000332,STORE_08,CHK_043,11,132,0,0,12.0,0.0,98,509,0,0.20605351580471132,6.54
TX_002476,STORE_07,CHK_014,14,108,0,0,7.714285714285714,0.0,103,492,0,0.20610239042394235,6.53
TX_000854,STORE_06,CHK_038,5,68,0,0,13.6,0.0,92,489,0,0.20618402354807758,6.51
TX_000709,STORE_10,CHK_003,8,55,1,0,6.875,0.125,97,505,0,0.2062092517906418,6.5
TX_003168,STORE_04,CHK_047,9,85,0,0,9.444444444444445,0.0,95,478,0,0.20629112051230453,6.48
TX_002198,STORE_07,CHK_043,14,82,0,0,5.857142857142857,0.0,98,492,0,0.2063625612965263,6.47
TX_002862,STORE_08,CHK_026,4,47,0,0,11.75,0.0,103,509,0,0.2063554538861067,6.47
TX_000730,STORE_08,CHK_039,5,46,0,0,9.2,0.0,103,509,0,0.20637409097572484,6.46
TX_004989,STORE_07,CHK_035,7,62,0,0,8.857142857142858,0.0,114,492,0,0.206408843281082,6.45
TX_000172,STORE_10,CHK_011,7,122,0,0,17.428571428571427,0.0,111,505,0,0.20645736900078215,6.44
TX_002541,STORE_06,CHK_016,13,110,0,0,8.461538461538462,0.0,104,489,0,0.20647366403064238,6.44
TX_001035,STORE_04,CHK_004,8,79,0,0,9.875,0.0,95,478,0,0.20645687391450168,6.44
TX_000210,STORE_02,CHK_009,12,96,1,0,8.0,0.08333333333333333,98,490,0,0.20650030205041958,6.43
TX_003797,STORE_08,CHK_032,5,109,0,0,21.8,0.0,111,509,0,0.2064894868777013,6.43
TX_004875,STORE_07,CHK_050,14,106,0,0,7.571428571428571,0.0,102,492,0,0.206520614568024,6.43
TX_001827,STORE_10,CHK_015,8,141,0,0,17.625,0.0,104,505,0,0.206510681304321,6.43
TX_002898,STORE_08,CHK_024,12,106,0,0,8.833333333333334,0.0,92,509,0,0.20653855209719563,6.42
TX_001597,STORE_10,CHK_003,13,70,0,0,5.384615384615385,0.0,97,505,0,0.2065623301662619,6.42
TX_003071,STORE_06,CHK_026,11,48,0,0,4.363636363636363,0.0,103,489,0,0.206540163083056,6.42
TX_000839,STORE_09,CHK_018,10,91,0,0,9.1,0.0,97,524,0,0.20655022288196756,6.42
TX_003612,STORE_01,CHK_004,12,89,1,0,7.416666666666667,0.08333333333333333,95,509,0,0.20657084050186586,6.41
TX_004451,STORE_06,CHK_037,11,104,1,0,9.454545454545455,0.09090909090909091,99,489,0,0.20659900760887207,6.41
TX_001543,STORE_02,CHK_013,13,99,0,0,7.615384615384615,0.0,110,490,0,0.2066472578448303,6.4
TX_003354,STORE_10,CHK_029,7,85,1,0,12.142857142857142,0.14285714285714285,90,505,0,0.20667389497549105,6.39
TX_000679,STORE_08,CHK_032,10,122,0,0,12.2,0.0,111,509,0,0.20668018405157806,6.39
TX_004328,STORE_04,CHK_016,6,98,0,0,16.333333333333332,0.0,104,478,0,0.20665601053795346,6.39
TX_004486,STORE_01,CHK_045,10,97,1,0,9.7,0.1,91,509,0,0.20673039590811643,6.38
TX_003112,STORE_07,CHK_032,11,58,0,0,5.2727272727272725,0.0,111,492,0,0.20671019725733208,6.38
TX_004334,STORE_02,CHK_013,7,75,1,0,10.714285714285714,0.14285714285714285,110,490,0,0.20681620134428114,6.36
TX_004449,STORE_01,CHK_028,3,94,0,0,31.333333333333332,0.0,102,509,0,0.20677862182715212,6.36
TX_004680,STORE_06,CHK_019,7,125,0,0,17.857142857142858,0.0,90,489,0,0.20677913823621463,6.36
TX_003128,STORE_02,CHK_039,14,72,0,0,5.142857142857143,0.0,103,490,0,0.2068280606819607,6.35
TX_000698,STORE_02,CHK_016,6,119,1,0,19.833333333333332,0.16666666666666666,104,490,0,0.2068327616684963,6.35
TX_000867,STORE_06,CHK_035,5,95,0,0,19.0,0.0,114,489,0,0.20684008574467827,6.35
TX_004107,STORE_07,CHK_023,5,89,1,0,17.8,0.2,98,492,0,0.20685092266090088,6.35
TX_002550,STORE_07,CHK_046,5,84,1,0,16.8,0.2,104,492,0,0.2068965732785255,6.34
TX_003479,STORE_08,CHK_012,8,94,0,0,11.75,0.0,87,509,0,0.20690483699237988,6.33
TX_004416,STORE_09,CHK_003,10,98,0,0,9.8,0.0,97,524,0,0.2069658409277939,6.32
TX_002295,STORE_02,CHK_029,12,92,0,0,7.666666666666667,0.0,90,490,0,0.20697940816436117,6.32
TX_004531,STORE_01,CHK_021,6,116,1,0,19.333333333333332,0.16666666666666666,101,509,0,0.206957215908047,6.32
TX_004677,STORE_02,CHK_014,5,129,0,0,25.8,0.0,103,490,0,0.20697174804383933,6.32
TX_004126,STORE_02,CHK_032,4,82,0,0,20.5,0.0,111,490,0,0.2069431097815117,6.32
TX_002111,STORE_09,CHK_039,8,109,0,0,13.625,0.0,103,524,0,0.2069522585794325,6.32
TX_000215,STORE_08,CHK_014,9,43,0,0,4.777777777777778,0.0,103,509,0,0.20701745537772404,6.31
TX_000493,STORE_01,CHK_004,12,97,1,0,8.083333333333334,0.08333333333333333,95,509,0,0.2070615398198124,6.3
TX_004457,STORE_04,CHK_023,10,89,0,0,8.9,0.0,98,478,0,0.20706052053417623,6.3
TX_004131,STORE_06,CHK_029,5,79,0,0,15.8,0.0,90,489,0,0.2071006479992626,6.29
TX_002358,STORE_04,CHK_022,7,83,0,0,11.857142857142858,0.0,106,478,0,0.20707395172881732,6.29
TX_000938,STORE_10,CHK_031,5,78,0,0,15.6,0.0,113,505,0,0.2071318385596133,6.28
TX_000549,STORE_01,CHK_031,6,115,0,0,19.166666666666668,0.0,113,509,0,0.20712850052234505,6.28
TX_000582,STORE_02,CHK_035,5,77,0,0,15.4,0.0,114,490,0,0.20716927948719277,6.27
TX_000128,STORE_04,CHK_006,6,75,0,0,12.5,0.0,102,478,0,0.20717960639783306,6.27
TX_001802,STORE_01,CHK_015,6,118,1,0,19.666666666666668,0.16666666666666666,104,509,0,0.20720391930991766,6.26
TX_001948,STORE_04,CHK_028,10,81,0,0,8.1,0.0,102,478,0,0.20722163535593036,6.26
TX_004375,STORE_04,CHK_039,6,100,0,0,16.666666666666668,0.0,103,478,0,0.20721330116089648,6.26
TX_002296,STORE_02,CHK_031,8,98,1,0,12.25,0.125,113,490,0,0.20721014495824425,6.26
TX_002927,STORE_02,CHK_038,6,123,0,0,20.5,0.0,92,490,0,0.20719976922554206,6.26
TX_003205,STORE_09,CHK_046,10,102,0,0,10.2,0.0,104,524,0,0.20727023552763402,6.25
TX_003255,STORE_10,CHK_016,11,108,1,0,9.818181818181818,0.09090909090909091,104,505,0,0.20723403291683506,6.25
TX_002368,STORE_02,CHK_019,10,62,0,0,6.2,0.0,90,490,0,0.2072792597208682,6.24
TX_000433,STORE_10,CHK_037,10,65,1,0,6.5,0.1,99,505,0,0.20729559471338999,6.24
TX_001846,STORE_07,CHK_018,3,84,0,0,28.0,0.0,97,492,0,0.2073460090674642,6.23
TX_001754,STORE_07,CHK_026,11,115,1,0,10.454545454545455,0.09090909090909091,103,492,0,0.2073522238009145,6.23
TX_003091,STORE_09,CHK_028,10,88,0,0,8.8,0.0,102,524,0,0.20731315580161636,6.23
TX_000160,STORE_10,CHK_010,6,69,0,0,11.5,0.0,90,505,0,0.20737543599201252,6.22
TX_003561,STORE_02,CHK_036,5,117,0,0,23.4,0.0,109,490,0,0.20738747885494602,6.22
TX_003642,STORE_07,CHK_040,11,108,0,0,9.818181818181818,0.0,114,492,0,0.20736275920964925,6.22
TX_003056,STORE_02,CHK_047,6,43,0,0,7.166666666666667,0.0,95,490,0,0.20742374900090127,6.21
TX_002483,STORE_06,CHK_045,7,127,0,0,18.142857142857142,0.0,91,489,0,0.20741608031729492,6.21
TX_004031,STORE_08,CHK_001,8,88,0,0,11.0,0.0,116,509,0,0.2074130666898073,6.21
TX_004991,STORE_09,CHK_037,7,82,0,0,11.714285714285714,0.0,99,524,0,0.20746339089356552,6.2
TX_004117,STORE_02,CHK_018,12,57,0,0,4.75,0.0,97,490,0,0.20746698066694041,6.2
TX_001433,STORE_02,CHK_029,7,90,1,0,12.857142857142858,0.14285714285714285,90,490,0,0.20749219061087376,6.19
TX_001480,STORE_02,CHK_021,6,132,0,0,22.0,0.0,101,490,0,0.2075386425023017,6.18
TX_000958,STORE_01,CHK_042,12,94,1,0,7.833333333333333,0.08333333333333333,95,509,0,0.20756133822966466,6.17
TX_002209,STORE_01,CHK_022,9,138,0,0,15.333333333333334,0.0,106,509,0,0.2075659640119425,6.17
TX_000907,STORE_09,CHK_015,9,83,0,0,9.222222222222221,0.0,104,524,0,0.20756606138581635,6.17
TX_002182,STORE_04,CHK_046,9,83,0,0,9.222222222222221,0.0,104,478,0,0.20759066536273946,6.17
TX_000438,STORE_08,CHK_032,10,59,0,0,5.9,0.0,111,509,0,0.20758670622065567,6.17
TX_004474,STORE_07,CHK_042,8,136,0,0,17.0,0.0,95,492,0,0.2075601176252138,6.17
TX_002048,STORE_09,CHK_006,9,82,0,0,9.11111111111111,0.0,102,524,0,0.20762828001199357,6.16
TX_000560,STORE_01,CHK_019,9,105,1,0,11.666666666666666,0.1111111111111111,90,509,0,0.2076119305433866,6.16
TX_000400,STORE_10,CHK_019,10,115,0,0,11.5,0.0,90,505,0,0.20760932750359845,6.16
TX_001964,STORE_06,CHK_022,10,72,1,0,7.2,0.1,106,489,0,0.20763491855549565,6.16
TX_001981,STORE_10,CHK_019,9,97,1,0,10.777777777777779,0.1111111111111111,90,505,0,0.20760427193238334,6.16
TX_002009,STORE_09,CHK_018,7,91,0,0,13.0,0.0,97,524,0,0.2076584206751238,6.15
TX_004314,STORE_02,CHK_029,8,100,1,0,12.5,0.125,90,490,0,0.20769963484967008,6.14
TX_003983,STORE_10,CHK_017,12,113,0,0,9.416666666666666,0.0,107,505,0,0.20774648935692636,6.13
TX_003739,STORE_09,CHK_046,8,102,0,0,12.75,0.0,104,524,0,0.20777025576456865,6.12
TX_001743,STORE_10,CHK_013,5,70,0,0,14.0,0.0,110,505,0,0.20776466785684644,6.12
TX_004804,STORE_01,CHK_021,7,139,0,0,19.857142857142858,0.0,101,509,0,0.2078212389675398,6.11
TX_004604,STORE_01,CHK_034,5,96,0,0,19.2,0.0,89,509,0,0.20781503599664491,6.11
TX_003526,STORE_10,CHK_009,11,55,0,0,5.0,0.0,98,505,0,0.2078578144134015,6.1
TX_003001,STORE_06,CHK_036,9,83,1,0,9.222222222222221,0.1111111111111111,109,489,0,0.20785907416420396,6.1
TX_001001,STORE_06,CHK_022,10,121,1,0,12.1,0.1,106,489,0,0.20785024687966802,6.1
TX_000346,STORE_01,CHK_009,3,70,0,0,23.333333333333332,0.0,98,509,0,0.20794076796606226,6.08
TX_003959,STORE_06,CHK_032,5,62,0,0,12.4,0.0,111,489,0,0.2079354350199244,6.08
TX_003946,STORE_07,CHK_013,4,98,0,0,24.5,0.0,110,492,0,0.20800617245860875,6.07
TX_000532,STORE_08,CHK_013,11,64,0,0,5.818181818181818,0.0,110,509,0,0.20798540704257445,6.07
TX_000605,STORE_06,CHK_035,6,72,0,0,12.0,0.0,114,489,0,0.2080670364843099,6.05
TX_003504,STORE_04,CHK_006,10,93,0,0,9.3,0.0,102,478,0,0.20807651777216363,6.05
TX_002747,STORE_02,CHK_020,5,51,0,0,10.2,0.0,94,490,0,0.2080553346229334,6.05
TX_002188,STORE_09,CHK_006,8,76,0,0,9.5,0.0,102,524,0,0.20807277089026055,6.05
TX_003085,STORE_10,CHK_032,5,103,0,0,20.6,0.0,111,505,0,0.20805528719882987,6.05
TX_004723,STORE_02,CHK_035,5,88,0,0,17.6,0.0,114,490,0,0.20817402465483537,6.03
TX_002265,STORE_01,CHK_041,11,89,1,0,8.090909090909092,0.09090909090909091,105,509,0,0.20817319364600845,6.03
TX_003053,STORE_09,CHK_015,9,102,0,0,11.333333333333334,0.0,104,524,0,0.2081573771523061,6.03
TX_002995,STORE_06,CHK_028,10,118,1,0,11.8,0.1,102,489,0,0.20813499304871058,6.03
TX_003410,STORE_07,CHK_011,12,81,0,0,6.75,0.0,111,492,0,0.20819000527633574,6.02
TX_003307,STORE_08,CHK_041,10,115,1,0,11.5,0.1,105,509,0,0.20824678216750026,6.01
TX_003079,STORE_10,CHK_018,11,57,0,0,5.181818181818182,0.0,97,505,0,0.20824102656024573,6.01
TX_001949,STORE_07,CHK_040,11,87,0,0,7.909090909090909,0.0,114,492,0,0.20825389559131235,6.01
TX_001596,STORE_07,CHK_007,11,99,1,0,9.0,0.09090909090909091,95,492,0,0.20823053931824603,6.01
TX_004253,STORE_07,CHK_036,4,67,0,0,16.75,0.0,109,492,0,0.20823731672845147,6.01
TX_004148,STORE_01,CHK_003,6,44,0,0,7.333333333333333,0.0,97,509,0,0.20822103007670073,6.01
TX_001065,STORE_07,CHK_040,8,61,0,0,7.625,0.0,114,492,0,0.20828687572426574,6.0
TX_002334,STORE_10,CHK_037,13,72,0,0,5.538461538461538,0.0,99,505,0,0.20829146426369377,6.0
TX_001386,STORE_09,CHK_018,9,89,0,0,9.88888888888889,0.0,97,524,0,0.20832494957455971,5.99
TX_004344,STORE_07,CHK_007,13,106,0,0,8.153846153846153,0.0,95,492,0,0.2083413625176747,5.98
TX_000663,STORE_06,CHK_024,7,83,1,0,11.857142857142858,0.14285714285714285,92,489,0,0.2083987181642346,5.97
TX_002311,STORE_10,CHK_020,7,50,0,0,7.142857142857143,0.0,94,505,0,0.2083897925726057,5.97
TX_003740,STORE_10,CHK_037,6,68,1,0,11.333333333333334,0.16666666666666666,99,505,0,0.208385727090658,5.97
TX_000787,STORE_06,CHK_010,8,57,0,0,7.125,0.0,90,489,0,0.2083831265263475,5.97
TX_004384,STORE_06,CHK_037,13,78,0,0,6.0,0.0,99,489,0,0.20846694768238566,5.95
TX_002094,STORE_01,CHK_043,11,52,0,0,4.7272727272727275,0.0,98,509,0,0.2084835301795766,5.95
TX_001066,STORE_02,CHK_049,4,88,0,0,22.0,0.0,91,490,0,0.20846735700218366,5.95
TX_000379,STORE_10,CHK_017,4,104,0,0,26.0,0.0,107,505,0,0.2085583215980249,5.93
TX_003476,STORE_01,CHK_042,11,91,1,0,8.272727272727273,0.09090909090909091,95,509,0,0.20857475553882615,5.93
TX_000377,STORE_07,CHK_014,6,40,0,0,6.666666666666667,0.0,103,492,0,0.20860686568102177,5.92
TX_000949,STORE_01,CHK_046,10,139,0,0,13.9,0.0,104,509,0,0.20864675920915848,5.91
TX_003441,STORE_09,CHK_014,8,80,0,0,10.0,0.0,103,524,0,0.2086346880189764,5.91
TX_000156,STORE_10,CHK_045,8,102,1,0,12.75,0.125,91,505,0,0.20868256217742748,5.9
TX_002011,STORE_08,CHK_015,6,139,0,0,23.166666666666668,0.0,104,509,0,0.2086703896612389,5.9
TX_002897,STORE_10,CHK_004,7,131,0,0,18.714285714285715,0.0,95,505,0,0.20877509730576477,5.88
TX_002956,STORE_06,CHK_003,8,59,1,0,7.375,0.125,97,489,0,0.2087925407211474,5.88
TX_000033,STORE_10,CHK_013,5,105,0,0,21.0,0.0,110,505,0,0.20882126194114314,5.87
TX_000395,STORE_08,CHK_050,10,135,0,0,13.5,0.0,102,509,0,0.20881853014803492,5.87
TX_004851,STORE_02,CHK_021,12,60,0,0,5.0,0.0,101,490,0,0.20885674417639255,5.86
TX_000474,STORE_04,CHK_043,7,97,0,0,13.857142857142858,0.0,98,478,0,0.20884298012428704,5.86
TX_004755,STORE_01,CHK_039,13,110,0,0,8.461538461538462,0.0,103,509,0,0.2089163424729134,5.85
TX_001237,STORE_06,CHK_017,10,87,1,0,8.7,0.1,107,489,0,0.20893396432479483,5.84
TX_003593,STORE_08,CHK_007,7,122,1,0,17.428571428571427,0.14285714285714285,95,509,0,0.20898801770327263,5.83
TX_002687,STORE_06,CHK_049,10,125,0,0,12.5,0.0,91,489,0,0.20896963408468333,5.83
TX_003560,STORE_09,CHK_042,8,92,0,0,11.5,0.0,95,524,0,0.20898589942459705,5.83
TX_001954,STORE_06,CHK_026,5,125,0,0,25.0,0.0,103,489,0,0.20901204362205977,5.82
TX_000173,STORE_01,CHK_017,9,132,0,0,14.666666666666666,0.0,107,509,0,0.20904786371618067,5.81
TX_003663,STORE_06,CHK_042,8,46,0,0,5.75,0.0,95,489,0,0.2090871771603437,5.8
TX_004397,STORE_07,CHK_003,5,127,0,0,25.4,0.0,97,492,0,0.20911007128381365,5.8
TX_003108,STORE_02,CHK_029,8,125,0,0,15.625,0.0,90,490,0,0.2090823180955793,5.8
TX_002088,STORE_08,CHK_043,10,64,1,0,6.4,0.1,98,509,0,0.20914116852392794,5.79
TX_004174,STORE_10,CHK_039,4,112,0,0,28.0,0.0,103,505,0,0.20919777442941045,5.78
TX_001049,STORE_04,CHK_014,9,101,0,0,11.222222222222221,0.0,103,478,0,0.20917215955334312,5.78
TX_000975,STORE_08,CHK_037,9,129,1,0,14.333333333333334,0.1111111111111111,99,509,0,0.20921511111288327,5.77
TX_002154,STORE_02,CHK_007,6,105,1,0,17.5,0.16666666666666666,95,490,0,0.20922355162302392,5.77
TX_001160,STORE_04,CHK_043,8,81,0,0,10.125,0.0,98,478,0,0.2092432199661095,5.77
TX_000029,STORE_01,CHK_045,7,53,0,0,7.571428571428571,0.0,91,509,0,0.20925568956036822,5.76
TX_001637,STORE_08,CHK_016,7,45,0,0,6.428571428571429,0.0,104,509,0,0.20926749849644322,5.76
TX_002200,STORE_08,CHK_029,7,83,1,0,11.857142857142858,0.14285714285714285,90,509,0,0.20927445230743957,5.76
TX_000302,STORE_02,CHK_050,3,86,0,0,28.666666666666668,0.0,102,490,0,0.20926424511121794,5.76
TX_000821,STORE_06,CHK_015,7,134,0,0,19.142857142857142,0.0,104,489,0,0.20932453780728494,5.75
TX_004580,STORE_08,CHK_035,6,90,0,0,15.0,0.0,114,509,0,0.20930330420445314,5.75
TX_004635,STORE_01,CHK_032,10,118,0,0,11.8,0.0,111,509,0,0.2093408784894939,5.74
TX_001687,STORE_04,CHK_015,9,94,0,0,10.444444444444445,0.0,104,478,0,0.20933234732131295,5.74
